class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Cobra Pose,0.34075731,0.442294776,0.025110688,0.997731328,0.34587726,0.420608699,0.003720896,0.998089671,0.347364545,0.419611633,0.003602276,0.998195291,0.348790586,0.418571293,0.003532636,0.998300731,0.345579326,0.420572847,0.046878632,0.997038603,0.346960902,0.419531316,0.046773057,0.997313678,0.348441184,0.418424726,0.046653703,0.998309135,0.364480376,0.422494054,-0.070835486,0.997440398,0.366106212,0.423239648,0.125603884,0.998869598,0.349236488,0.458807588,0.000660576,0.996910691,0.348961323,0.459739,0.056296229,0.99731648,0.384971768,0.504701078,-0.2126344,0.999862015,0.402347267,0.509282053,0.245367736,0.999810398,0.395507574,0.696456134,-0.2698856,0.975084066,0.409115016,0.694265127,0.274532646,0.35147801,0.368515909,0.895084798,-0.297031701,0.975041449,0.387555838,0.859444439,0.223965973,0.747200906,0.339459896,0.915088236,-0.347589314,0.96161592,0.354478091,0.86706239,0.226811126,0.724689364,0.334836483,0.91041714,-0.321661592,0.955908835,0.352177083,0.873616934,0.175097242,0.716163099,0.350709289,0.905203044,-0.288666606,0.94198972,0.366394132,0.874468446,0.198857456,0.693536699,0.555507004,0.814725101,-0.165228382,0.999148548,0.552825093,0.793534815,0.164943859,0.998990595,0.775845706,0.862284005,-0.177194074,0.84805131,0.76259172,0.845845461,0.152497262,0.126306027,0.9714818,0.797167897,-0.127849177,0.775400519,0.944200397,0.801712632,0.265727222,0.096002862,0.983841538,0.767573178,-0.120571986,0.814020813,0.961126149,0.781352818,0.275583208,0.171178252,1.037940979,0.821769834,-0.204327375,0.739571273,1.01610744,0.845938087,0.196021393,0.179593474
Cobra Pose,0.339969218,0.44254595,0.016435824,0.997715354,0.344896466,0.420644313,-0.004047998,0.998053074,0.346359015,0.41963923,-0.004159442,0.998166323,0.347757787,0.41860196,-0.004204183,0.998267829,0.3445898,0.42069754,0.036343835,0.996963322,0.345953256,0.419667989,0.036239915,0.997247219,0.347420335,0.418582261,0.036128886,0.998256624,0.362917989,0.422361791,-0.073510185,0.997388899,0.364607573,0.423243165,0.10994184,0.998832405,0.348571926,0.45886147,-0.005802121,0.99686414,0.348491877,0.459868759,0.046305846,0.997273266,0.382518858,0.504361093,-0.213775679,0.999864042,0.399734974,0.509255886,0.230244309,0.999810398,0.389758289,0.696831167,-0.273308367,0.975234747,0.403027117,0.694982409,0.255893916,0.355884135,0.361201167,0.896702528,-0.303507596,0.975500047,0.384369075,0.860003591,0.205552936,0.752937257,0.332275271,0.91557461,-0.354552776,0.962371469,0.347014993,0.867466629,0.205046222,0.730426252,0.327291429,0.910822332,-0.329039127,0.956766248,0.343996018,0.874268532,0.154193372,0.722005308,0.341701239,0.906027555,-0.295293659,0.943041801,0.360474229,0.875023305,0.18074505,0.699166,0.554988265,0.814640582,-0.164874673,0.999156415,0.550134778,0.793535471,0.164563909,0.998994589,0.776405931,0.862061381,-0.162792847,0.85006237,0.757681191,0.845749795,0.157283247,0.126961172,0.968674541,0.793350339,-0.108831629,0.778079331,0.937122941,0.796113014,0.280229539,0.095014125,0.985914826,0.761884034,-0.101854943,0.814754844,0.955049992,0.775599658,0.291352749,0.170139924,1.03397274,0.820994556,-0.187162429,0.742275536,1.005629778,0.840530515,0.220918387,0.178975642
Cobra Pose,0.33735162,0.442637175,0.027981225,0.997675836,0.341867745,0.420691192,0.007463818,0.998027503,0.343094945,0.419673979,0.007346152,0.998138309,0.34422642,0.418627203,0.007290371,0.998245776,0.342072457,0.420766145,0.049738385,0.996911108,0.343567371,0.419735402,0.049642988,0.997185588,0.345157385,0.418647021,0.04954141,0.998221874,0.358418405,0.422294527,-0.065682307,0.997345388,0.361817658,0.423197538,0.127032951,0.99880445,0.346118867,0.45883128,0.004015085,0.996762395,0.346603692,0.459843218,0.058442365,0.99719131,0.37727958,0.504304111,-0.209442586,0.999861598,0.398153514,0.5089131,0.245500296,0.999809623,0.380738109,0.697326422,-0.272789896,0.97505933,0.401789516,0.694722593,0.265699595,0.357166439,0.356145024,0.898581386,-0.302652866,0.975658178,0.384566605,0.860018909,0.221162558,0.757208705,0.328054875,0.917469978,-0.354367286,0.962613821,0.348713756,0.867566764,0.224772975,0.734286904,0.324409366,0.912257075,-0.328180552,0.956977963,0.346166283,0.874252081,0.173401892,0.725705624,0.339269489,0.907323718,-0.294282556,0.943362415,0.360736072,0.875037491,0.196413413,0.702678025,0.546560168,0.814213514,-0.164975658,0.999152958,0.548694253,0.791986406,0.164665312,0.999007463,0.770343423,0.862033844,-0.17581901,0.839558363,0.756453395,0.845945299,0.152925506,0.121271096,0.965414524,0.79460609,-0.122573912,0.765056968,0.93925935,0.796994507,0.274957865,0.09025,0.983735442,0.763948619,-0.115369238,0.809511065,0.958209157,0.776282907,0.285660714,0.164113507,1.036619067,0.821055114,-0.200336531,0.731111526,1.00962317,0.841856062,0.205924317,0.170587957
Cobra Pose,0.329825461,0.440556347,0.039314393,0.997208178,0.334736586,0.418888479,0.017024327,0.997660637,0.335858017,0.4180893,0.016921792,0.997784317,0.336847544,0.417260647,0.016872486,0.997938752,0.335295707,0.418556333,0.060767006,0.99632138,0.336957335,0.417479157,0.060672708,0.996625423,0.338667542,0.416362286,0.060578428,0.997895956,0.349689335,0.420842588,-0.06098032,0.996919811,0.354743242,0.42062059,0.139433891,0.998535872,0.338218957,0.456431925,0.014035903,0.996093988,0.339113295,0.457093358,0.070846424,0.996735096,0.372526139,0.504285455,-0.202850387,0.999853909,0.394897282,0.506912112,0.257078826,0.999798894,0.378756464,0.697156012,-0.271148384,0.973510623,0.394065052,0.693885267,0.278022617,0.351667196,0.35630843,0.89706248,-0.293006063,0.973545313,0.380597889,0.858483374,0.221092612,0.752844274,0.331829846,0.916291416,-0.347460777,0.959615767,0.348430991,0.867138863,0.221291661,0.730127156,0.327377439,0.91141957,-0.319903463,0.953616858,0.346545398,0.873482525,0.169341967,0.721657634,0.340987504,0.906255066,-0.284532547,0.938915491,0.359333545,0.873969018,0.196073234,0.698233187,0.543258309,0.814284563,-0.166126341,0.999083161,0.54482156,0.7918576,0.165800571,0.998928308,0.77119267,0.860436976,-0.179395139,0.842294037,0.756780624,0.844338298,0.153239667,0.119160675,0.967184722,0.799023867,-0.120896362,0.768881083,0.94525528,0.797204673,0.281493425,0.088762112,0.978452682,0.773076177,-0.113727473,0.807371438,0.953735054,0.778184116,0.292415768,0.162186906,1.03828311,0.841001213,-0.203699738,0.732535601,1.017843604,0.842465699,0.208453968,0.168744445
Cobra Pose,0.323219895,0.43939811,0.055203862,0.99727869,0.328568757,0.41820398,0.033151202,0.997720301,0.329792082,0.41743347,0.033046149,0.997843683,0.330833256,0.416640311,0.032994308,0.998001277,0.32900998,0.417812735,0.077293672,0.996390939,0.330684692,0.41673696,0.077223375,0.996691167,0.332360893,0.415620774,0.077176273,0.997945905,0.344538242,0.420173317,-0.044927783,0.996999979,0.348925024,0.419813037,0.157336593,0.998552501,0.33145228,0.454849839,0.029945305,0.996159554,0.332178473,0.455537856,0.087182663,0.996790528,0.365912259,0.50424397,-0.18798542,0.999857783,0.389298707,0.506919205,0.274022758,0.999797463,0.371021658,0.697166026,-0.256765723,0.9734779,0.389800489,0.693942428,0.297587276,0.350880474,0.345208526,0.897662342,-0.278816998,0.973407447,0.375209451,0.858667552,0.236567765,0.751551628,0.316493273,0.916269004,-0.331821471,0.959525287,0.34012419,0.867366254,0.234320715,0.728926539,0.313016534,0.911504209,-0.303052574,0.953515112,0.336698592,0.873668849,0.184237093,0.720337689,0.327163458,0.906567335,-0.269753456,0.938525379,0.350674808,0.874190629,0.211601406,0.696533203,0.537700236,0.814244866,-0.165975183,0.999085486,0.540378869,0.791490376,0.165647373,0.998923004,0.76436013,0.860732317,-0.179114044,0.847769737,0.751638591,0.843780637,0.151014313,0.122020371,0.967876077,0.814876556,-0.125530645,0.778004944,0.948173404,0.803486705,0.276363939,0.090998992,0.979324341,0.780862629,-0.119444929,0.808275521,0.953122318,0.77901113,0.287014514,0.164421976,1.039267778,0.864214003,-0.222873762,0.740917742,1.023134947,0.852786064,0.202701479,0.173877001
Cobra Pose,0.321486413,0.437494129,0.066784002,0.997037768,0.326605946,0.415904433,0.045426894,0.997554064,0.327742398,0.415075809,0.0453218,0.997672141,0.328741878,0.414239764,0.045270137,0.997877657,0.327112257,0.415447414,0.08977557,0.996079028,0.328712434,0.414283425,0.089717411,0.996346593,0.330388367,0.413079232,0.08967796,0.997754514,0.341634095,0.416891068,-0.029693622,0.996843994,0.346469879,0.41621694,0.17409493,0.998341084,0.328969359,0.452641994,0.042578422,0.9958691,0.329680085,0.453081757,0.100277938,0.99658525,0.36397925,0.503164411,-0.181064352,0.999860764,0.385324836,0.505360663,0.29512015,0.999788165,0.372559965,0.694178164,-0.258706212,0.973872244,0.389674246,0.691643417,0.318131953,0.339737505,0.346107751,0.895291567,-0.281134874,0.973413646,0.376387656,0.857373238,0.23902373,0.743968844,0.321199834,0.914233565,-0.332629144,0.959283054,0.342972934,0.866669476,0.233378053,0.722551167,0.317133844,0.910068631,-0.304804474,0.953294396,0.340014756,0.873017669,0.182983726,0.713924646,0.330455542,0.904854715,-0.272170067,0.937670529,0.35391888,0.873314798,0.21341601,0.689179718,0.532600939,0.813209772,-0.16822727,0.999054849,0.53418076,0.790517271,0.167898148,0.998878479,0.764230251,0.859676361,-0.185879782,0.85305959,0.752143741,0.843654931,0.151107877,0.12479151,0.968443394,0.821001649,-0.127586395,0.787133634,0.953679681,0.813586295,0.276292205,0.094421357,0.979806721,0.787343621,-0.12127687,0.809914947,0.962892056,0.785364091,0.286860168,0.169118077,1.039754987,0.879444897,-0.229093954,0.749591231,1.031453848,0.866734385,0.200030118,0.179457724
Cobra Pose,0.317026317,0.437147677,0.117800251,0.996990561,0.321010947,0.415494174,0.098073743,0.997519016,0.32181263,0.414646357,0.097980894,0.997618556,0.322466671,0.413809121,0.097927094,0.9978562,0.32232213,0.414972216,0.141655162,0.996033788,0.324133843,0.413725853,0.141606435,0.996265888,0.325993121,0.412440509,0.14159593,0.997733057,0.333912253,0.416013986,0.025257966,0.996822357,0.3406865,0.415005356,0.224860147,0.998289764,0.324413419,0.451721817,0.0944231,0.995785356,0.326204032,0.452282727,0.150935426,0.996553719,0.354943722,0.501351655,-0.133475214,0.999867797,0.380903304,0.503141761,0.342162013,0.999794602,0.36189732,0.690638542,-0.222789571,0.974169374,0.383519888,0.687467396,0.361111552,0.327767968,0.33986479,0.894854844,-0.258128822,0.973720908,0.375506282,0.855440676,0.290189773,0.737588048,0.312802315,0.913155198,-0.31482482,0.959664345,0.342776448,0.863808692,0.284433544,0.717157006,0.308930606,0.908878088,-0.282120407,0.953734994,0.338809431,0.870315731,0.238322303,0.708047867,0.322929472,0.903939962,-0.24783425,0.937807679,0.351845652,0.871036768,0.266353726,0.68214643,0.523236156,0.811968267,-0.168966144,0.999092519,0.532607675,0.78882736,0.16861932,0.998922169,0.761138976,0.857733607,-0.195240945,0.857034147,0.752295852,0.841864228,0.147304758,0.124221332,0.968675137,0.821099818,-0.130196914,0.792739153,0.953380764,0.816028714,0.277077317,0.094833903,0.980456948,0.787994921,-0.122607969,0.810552537,0.968119323,0.788588762,0.288069069,0.168640018,1.04168427,0.872195244,-0.224817604,0.7535972,1.000496984,0.872536778,0.201330781,0.179728553
Cobra Pose,0.310194671,0.432264119,0.089461207,0.997107625,0.315367311,0.411722541,0.068187155,0.997596145,0.316476345,0.411012203,0.068084642,0.997693717,0.317469418,0.410341144,0.068027154,0.997930765,0.316017061,0.411339194,0.111680962,0.996149361,0.317674786,0.41032806,0.111609019,0.996371627,0.319401383,0.409283161,0.111553982,0.997804701,0.330967128,0.413181245,-0.007159366,0.996917725,0.335702598,0.412311703,0.192852944,0.998313427,0.317709595,0.447386771,0.065139398,0.995912731,0.318597525,0.447911888,0.121464349,0.996669114,0.352208614,0.501122952,-0.156513035,0.999872327,0.374749839,0.503148496,0.311359555,0.999796867,0.359026432,0.691356659,-0.233975053,0.974709034,0.375649303,0.688357711,0.335088193,0.324730694,0.333587795,0.896102071,-0.262204498,0.974103093,0.362814248,0.857688129,0.269574374,0.733316183,0.305115312,0.914903343,-0.31619662,0.960191727,0.328506261,0.864878654,0.268128604,0.713243306,0.300310969,0.910978913,-0.284518331,0.95437175,0.32588169,0.87204349,0.219618529,0.704119503,0.31533885,0.905789912,-0.252058327,0.938227117,0.339807928,0.873365104,0.245333865,0.677642763,0.523136258,0.811480701,-0.167908207,0.999081075,0.527270913,0.788502514,0.167545646,0.998910606,0.75705725,0.856408656,-0.192385986,0.86025846,0.746853828,0.841596365,0.145211086,0.125095084,0.969355285,0.822612762,-0.12847805,0.800207615,0.952888012,0.819842994,0.273095667,0.097577117,0.981189907,0.788505971,-0.12093614,0.812850058,0.966986477,0.789633691,0.283758998,0.17387481,1.040516973,0.8793962,-0.220980167,0.761315107,1.015143037,0.875255346,0.197064891,0.185559645
Cobra Pose,0.306540579,0.430005342,0.108046018,0.997251093,0.311538398,0.41002062,0.089332223,0.997705817,0.312603146,0.409408987,0.089234099,0.997794032,0.313507795,0.408838809,0.089185916,0.998028636,0.312265575,0.409646064,0.133429706,0.99631983,0.313944966,0.408758253,0.133363605,0.996521711,0.315650403,0.407835513,0.133348972,0.997905672,0.326559812,0.41213578,0.020187439,0.997066677,0.331697553,0.4113065,0.221855253,0.998371243,0.314075559,0.445380092,0.085258558,0.996070206,0.315187395,0.44594124,0.142349169,0.996810496,0.346270084,0.500761211,-0.137897357,0.999878347,0.370362818,0.502723992,0.337331086,0.999803603,0.352263033,0.69149822,-0.226557732,0.974997044,0.369043499,0.688441455,0.346082449,0.318268389,0.326524049,0.89670527,-0.263580024,0.974450171,0.357491761,0.857726395,0.276929796,0.728954375,0.294502974,0.914895952,-0.32026723,0.960688651,0.321962535,0.864994884,0.271552056,0.70905757,0.289256632,0.91099453,-0.288170874,0.954942465,0.318297058,0.872127116,0.223244816,0.699642181,0.305471122,0.905931532,-0.253500044,0.938639402,0.332428217,0.873428404,0.252055883,0.672511399,0.515219688,0.811559439,-0.16839239,0.999114156,0.522817254,0.788526773,0.168041006,0.998954654,0.749922395,0.85581696,-0.19521299,0.863871574,0.741058648,0.841396868,0.144402936,0.125663564,0.967131138,0.822363496,-0.128469259,0.80734092,0.95234853,0.822529852,0.27414304,0.100459509,0.980175197,0.789836824,-0.120652452,0.816562295,0.965753734,0.791465938,0.285026968,0.178281963,1.038480997,0.874451637,-0.221391678,0.768526435,1.019848943,0.878814399,0.198163986,0.190088972
Cobra Pose,0.298115134,0.42938748,0.10521505,0.997394681,0.303997964,0.409383416,0.081419587,0.997816861,0.305220723,0.408802927,0.081305325,0.997901976,0.306265414,0.408286124,0.081276007,0.998128235,0.304465264,0.409103334,0.129224986,0.996481955,0.306093007,0.40828833,0.129190668,0.996676624,0.30769673,0.407448173,0.129242957,0.99800092,0.320594788,0.412032813,0.001512709,0.997198462,0.324791104,0.411343157,0.220998853,0.99843502,0.306024969,0.444912702,0.078856088,0.996231377,0.306706399,0.445655227,0.141527951,0.996941686,0.342904061,0.499767303,-0.142041832,0.999882281,0.366605908,0.502762258,0.33615759,0.999807298,0.348714769,0.691358864,-0.232476547,0.974687517,0.36611706,0.687976301,0.339709491,0.319127977,0.324007779,0.896618605,-0.266102999,0.974082112,0.351740241,0.857539237,0.276555449,0.728606462,0.294211686,0.914571822,-0.320489377,0.960275471,0.316776603,0.864891112,0.269277543,0.708650112,0.289286047,0.910669386,-0.290885985,0.954543233,0.313948929,0.871979415,0.222063273,0.699157,0.304136038,0.905712903,-0.256601721,0.938028574,0.32766661,0.873275936,0.251518816,0.671759188,0.514288664,0.811305225,-0.167466179,0.999139786,0.518985033,0.788143218,0.167091534,0.998983383,0.742628157,0.855953753,-0.18825835,0.86558181,0.735342443,0.840058982,0.147533804,0.128354207,0.96096766,0.827037513,-0.127711549,0.815310478,0.941290379,0.821371198,0.274069756,0.105405927,0.976059735,0.79265666,-0.11991398,0.81979996,0.956893146,0.791120231,0.284765184,0.185426846,0.99721241,0.896518707,-0.22091274,0.777585208,0.978323638,0.882282555,0.198347345,0.199881852
Cobra Pose,0.295968235,0.430270225,0.09193062,0.997395098,0.30155769,0.409566045,0.069180757,0.997811019,0.302981913,0.408867478,0.069066711,0.99789536,0.304212183,0.408372879,0.069024876,0.998134494,0.301568329,0.409517676,0.115317486,0.99644053,0.303107023,0.408695042,0.115248382,0.996614218,0.304613769,0.40784806,0.115235448,0.997965634,0.319155961,0.412150592,-0.008879986,0.997204125,0.322180212,0.411380976,0.202180475,0.99837476,0.304988921,0.445399791,0.066212095,0.996229827,0.305170804,0.446649194,0.126297623,0.996922553,0.342689782,0.498325884,-0.143018335,0.999887049,0.36425209,0.502467453,0.31749481,0.999804974,0.348467082,0.691389084,-0.246703744,0.974965572,0.364336193,0.687891364,0.334126055,0.311424077,0.322225034,0.89660573,-0.270634025,0.974231422,0.351675719,0.857256055,0.266500413,0.720467746,0.293644875,0.915046096,-0.325630635,0.960444272,0.316476256,0.864765286,0.260826647,0.702235878,0.287966728,0.911081374,-0.29533729,0.954783261,0.314256966,0.871894002,0.212714225,0.692660689,0.302815676,0.905881763,-0.260446489,0.938081324,0.32855469,0.873129427,0.241455957,0.664792418,0.512832046,0.810996234,-0.168521479,0.999152541,0.514271498,0.788152993,0.16815716,0.998988211,0.736160874,0.856596529,-0.188225552,0.867742062,0.729115844,0.840195656,0.14781858,0.131399006,0.960356712,0.829330444,-0.13101998,0.82211262,0.937269568,0.824497819,0.274082959,0.109771684,0.973873019,0.792651892,-0.124045037,0.822803259,0.9565624,0.800524116,0.284721643,0.190583572,0.991653323,0.900070906,-0.228050917,0.785518348,0.97202462,0.884961545,0.198951229,0.207178786
Cobra Pose,0.294043958,0.431860447,0.085120574,0.997513771,0.299321473,0.409946024,0.063739769,0.997904897,0.30064851,0.409054428,0.063631378,0.997983336,0.301749438,0.408414453,0.063586205,0.99821794,0.299482048,0.410170704,0.108333215,0.996579289,0.301043808,0.409303457,0.108268559,0.996736109,0.302568495,0.408416092,0.108250402,0.998043895,0.316579014,0.412239999,-0.010290192,0.997324407,0.320721209,0.41164735,0.193001121,0.998422027,0.303139299,0.446616858,0.060598813,0.996376276,0.303526402,0.448221684,0.118634142,0.997042775,0.339166939,0.497749478,-0.15420261,0.99989152,0.36356464,0.502190948,0.309902042,0.999809921,0.34320274,0.689878345,-0.24418816,0.974951863,0.362057418,0.687933147,0.329535812,0.309618056,0.318224937,0.896205842,-0.26944685,0.973856866,0.348720044,0.85716778,0.262261629,0.7173509,0.291397154,0.914310396,-0.323744565,0.959960759,0.31450069,0.864699364,0.257322997,0.699673295,0.287417799,0.910517514,-0.293488204,0.954297066,0.313018441,0.871618092,0.208494455,0.689989567,0.301395267,0.905553639,-0.25959456,0.937420607,0.326559007,0.872922063,0.237126708,0.661650002,0.504232466,0.810649812,-0.168138519,0.999169528,0.510024011,0.788167238,0.167783231,0.999006212,0.7321316,0.856565118,-0.190605581,0.868088603,0.723414838,0.840266228,0.141931638,0.131242275,0.958580971,0.831256032,-0.138944104,0.826112628,0.935176671,0.828713179,0.260713845,0.111067593,0.97263366,0.796960235,-0.13253659,0.82473582,0.9555071,0.800785184,0.270247877,0.193446651,0.985610187,0.898035645,-0.234565288,0.790524721,0.971105754,0.888072133,0.18288514,0.209574446
Cobra Pose,0.293417126,0.432017207,0.082168125,0.997485578,0.298793286,0.410173565,0.061064322,0.997888088,0.300433457,0.409241885,0.060959529,0.997961998,0.30186674,0.408509851,0.060913511,0.998213172,0.298353076,0.410331905,0.105044104,0.996546507,0.299821317,0.409411013,0.10497918,0.996691644,0.301260144,0.408457398,0.104950987,0.998025537,0.318469524,0.412257642,-0.012853516,0.997293174,0.320407927,0.411849856,0.188435808,0.998386085,0.303389132,0.447354794,0.057956882,0.996329844,0.303077012,0.449563324,0.115103543,0.997006416,0.339848578,0.496222973,-0.158187896,0.999893188,0.361681193,0.50173229,0.306161433,0.999804974,0.345192492,0.68914336,-0.240231708,0.97537899,0.362749994,0.684008718,0.328825504,0.305012912,0.321093619,0.891067147,-0.262833625,0.974048615,0.350334406,0.851317763,0.26002866,0.714108646,0.295204401,0.912661135,-0.316061735,0.96011734,0.316917598,0.858900905,0.255175352,0.697523892,0.29018411,0.909175277,-0.285691857,0.954487562,0.315293998,0.8663252,0.206009537,0.687732577,0.304063708,0.902899802,-0.252693892,0.937606931,0.329684079,0.866526365,0.234972268,0.658920169,0.505296469,0.810020804,-0.167109862,0.999164581,0.508325517,0.787970424,0.166755721,0.998992562,0.730085731,0.856594026,-0.19001846,0.866907418,0.722929597,0.84038198,0.136654049,0.13004443,0.956937134,0.833010733,-0.144659698,0.825473487,0.93372184,0.828668475,0.244774505,0.109480746,0.968012512,0.798137724,-0.139260486,0.8221578,0.955041885,0.805064619,0.253371924,0.191345319,0.990259826,0.893159866,-0.241367936,0.789777756,0.99460113,0.886571944,0.166030586,0.206910998
Cobra Pose,0.295508444,0.437262803,0.077984966,0.997510374,0.300671875,0.413495004,0.05847013,0.997894049,0.30234158,0.41214335,0.058386326,0.997958243,0.303837538,0.411030918,0.05835811,0.998219371,0.300229281,0.414751589,0.100932047,0.996573091,0.301756173,0.41414541,0.100870505,0.996709168,0.303301871,0.413580239,0.100846387,0.998047888,0.320428669,0.414092422,-0.014860557,0.997257352,0.321767837,0.416037858,0.184183478,0.998381555,0.305479348,0.452889472,0.055702787,0.996349454,0.305223286,0.456084102,0.110771611,0.997053206,0.340856582,0.496202886,-0.161125645,0.999893963,0.360402793,0.503486931,0.302116036,0.999807417,0.346695691,0.689223468,-0.239442945,0.975431502,0.362969458,0.685483098,0.32641238,0.304999739,0.322687566,0.891232789,-0.263270438,0.973887026,0.351798356,0.851852953,0.250573695,0.715145171,0.29705438,0.913235366,-0.316068351,0.959845066,0.317860484,0.859161377,0.243242219,0.698978126,0.291461498,0.909238398,-0.28690505,0.954253137,0.316334099,0.866376698,0.195907488,0.689326406,0.305236101,0.903013229,-0.253623873,0.937110305,0.331226647,0.866761923,0.226331472,0.66012764,0.508639038,0.80911535,-0.164656878,0.999140799,0.509087443,0.78879714,0.164281696,0.998971701,0.731019616,0.856615245,-0.187445939,0.868196011,0.723663986,0.84077245,0.134839818,0.132722884,0.955523193,0.835065126,-0.143135488,0.829926908,0.932923496,0.832907975,0.24421525,0.112188362,0.967938066,0.801331341,-0.137233764,0.82361865,0.953328609,0.803875923,0.253116697,0.195427999,0.987873554,0.896758378,-0.239669353,0.795004487,0.973169148,0.891176105,0.169332877,0.2112578
Cobra Pose,0.29566139,0.441205829,0.077533714,0.997668684,0.301116943,0.41600436,0.057889868,0.99802053,0.30301851,0.414241523,0.057809494,0.99808234,0.304756671,0.412693441,0.05778246,0.998329401,0.300342798,0.417994022,0.100624993,0.996776998,0.301889956,0.417490542,0.100561582,0.99690789,0.303491563,0.416975081,0.100528046,0.998163342,0.321737349,0.415387243,-0.016107116,0.997413218,0.322408199,0.418986291,0.183620885,0.99846822,0.306335628,0.457284719,0.054814018,0.996543944,0.305798143,0.46109736,0.110238135,0.997208536,0.34226504,0.496219188,-0.162789226,0.999898016,0.359134257,0.505521715,0.301061749,0.999810278,0.34733972,0.689181387,-0.236458749,0.976011336,0.363566399,0.68561244,0.329209179,0.306684434,0.323256582,0.890875697,-0.256298721,0.974604905,0.351645976,0.852045417,0.261572242,0.717714608,0.2983374,0.912995934,-0.306090832,0.960801303,0.317595303,0.859850228,0.259367913,0.701112926,0.292675495,0.908875644,-0.276438266,0.955350399,0.316203624,0.867073357,0.211552054,0.691321492,0.306002766,0.902740717,-0.245883614,0.938487947,0.332082212,0.867391586,0.237684369,0.661937714,0.510155082,0.809152186,-0.164555311,0.999164224,0.507635355,0.790758252,0.164171681,0.998993933,0.730591118,0.856820941,-0.18434003,0.87207526,0.722296894,0.841270149,0.138744026,0.137723044,0.95284301,0.833911717,-0.141233116,0.83769685,0.922940135,0.832745731,0.248301893,0.118367821,0.965298772,0.8003093,-0.135565743,0.828479111,0.944254696,0.803928614,0.257380992,0.202548727,0.980996609,0.896288991,-0.236485884,0.803618193,0.976911187,0.889582396,0.173917875,0.22144182
Cobra Pose,0.29446581,0.4411138,0.077029601,0.997785866,0.300337464,0.416027963,0.056943037,0.998117507,0.3022663,0.414268881,0.056854796,0.998176277,0.304030895,0.41271916,0.056819834,0.998415768,0.299680531,0.417999655,0.100193501,0.996926844,0.301339984,0.417493969,0.100130081,0.997050047,0.303055644,0.416980118,0.100101389,0.998249054,0.321865708,0.415572941,-0.016859939,0.997535348,0.322268397,0.419261575,0.183898941,0.998527884,0.305571347,0.457237661,0.053910218,0.996701658,0.305047363,0.460847378,0.110025324,0.997325599,0.342881233,0.496228844,-0.163783163,0.999901593,0.359889537,0.505989969,0.302850693,0.999810278,0.348288208,0.688432693,-0.23747766,0.976294339,0.364728153,0.685646296,0.330773413,0.300954372,0.324147165,0.890085757,-0.258126438,0.974647224,0.352345049,0.852124989,0.26066047,0.709124207,0.29893133,0.91206944,-0.308859468,0.960784733,0.321039975,0.859963,0.257330298,0.693249702,0.293462813,0.907699466,-0.279610485,0.955382347,0.319144487,0.867033899,0.208981007,0.68334794,0.306880921,0.901737928,-0.248035699,0.938381135,0.332498908,0.867504656,0.2362618,0.653853774,0.511304975,0.808642924,-0.164575249,0.999163568,0.508238614,0.790760458,0.164191887,0.998986065,0.73238802,0.856837869,-0.184105784,0.874026477,0.723779678,0.84131211,0.139160886,0.141080588,0.953930199,0.834334195,-0.140489072,0.843706608,0.925068021,0.831673563,0.249323249,0.123224787,0.966420352,0.802059054,-0.135000199,0.830802083,0.945415378,0.803393126,0.258321911,0.209020883,0.982108414,0.903589666,-0.239512488,0.810438871,0.998652339,0.888625264,0.175210252,0.22955355
